TIPO_ARCHIVO|ARCHIVO|TIPO_DE_TABLA|ESQUEMA|TABLA|index
Bteq|06_Edw_Cmp_Inv_Vta.sql|INPUT|BD_TEMP|SEG_CMP_GES_EVE|
Bteq|06_Edw_Cmp_Inv_Vta.sql|INPUT|BD_TEMP|SEG_CMP_GES_TEL_MKTG2|
Bteq|06_Edw_Cmp_Inv_Vta.sql|INPUT|BD_TEMP|SEG_CMP_INV_VTA_APV|
Bteq|06_Edw_Cmp_Inv_Vta.sql|INPUT|BD_TEMP|SEG_CMP_INV_VTA_DAP|
Bteq|06_Edw_Cmp_Inv_Vta.sql|INPUT|BD_TEMP|SEG_CMP_INV_VTA_FMU|
Bteq|06_Edw_Cmp_Inv_Vta.sql|INPUT|BD_TEMP|SEG_CMP_INV_VTA_FMU_CP|
Bteq|06_Edw_Cmp_Inv_Vta.sql|INPUT|BD_TEMP|SEG_CMP_IN_EVENT_DAP|
Bteq|06_Edw_Cmp_Inv_Vta.sql|INPUT|BD_TEMP|SEG_CMP_IN_EVENT_FMU|
Bteq|06_Edw_Cmp_Inv_Vta.sql|OUTPUT|BD_TEMP|INCMP_BASECMPINV_GEST_CONS|
Bteq|06_Edw_Cmp_Pln_Vta.sql|PROCESO|BD_TEMP|INCMP_BASECMPPLN|
Bteq|06_Edw_Cmp_Pln_Vta.sql|PROCESO|BD_TEMP|INCMP_BASECMPPLN_01|
Bteq|06_Edw_Cmp_Pln_Vta.sql|PROCESO|BD_TEMP|INCMP_BASECMPPLN_02|
Bteq|06_Edw_Cmp_Pln_Vta.sql|PROCESO|BD_TEMP|INCMP_BASECMPPLN_ACT|
Bteq|06_Edw_Cmp_Pln_Vta.sql|PROCESO|BD_TEMP|INCMP_BASECMPPLN_CCT_AC_VTA|
Bteq|06_Edw_Cmp_Pln_Vta.sql|PROCESO|BD_TEMP|INCMP_BASECMPPLN_CCT_VTA|
Bteq|06_Edw_Cmp_Pln_Vta.sql|PROCESO|BD_TEMP|INCMP_BASECMPPLN_CON_VTA|
Bteq|06_Edw_Cmp_Pln_Vta.sql|PROCESO|BD_TEMP|INCMP_BASECMPPLN_CTO|
Bteq|06_Edw_Cmp_Pln_Vta.sql|PROCESO|BD_TEMP|INCMP_BASECMPPLN_INI_FIN|
Bteq|06_Edw_Cmp_Pln_Vta.sql|PROCESO|BD_TEMP|INCMP_BASECMPPLN_RESP|
Bteq|06_Edw_Cmp_Pln_Vta.sql|PROCESO|BD_TEMP|INCMP_BASECMPPLN_RESP_02|
Bteq|06_Edw_Cmp_Pln_Vta.sql|PROCESO|BD_TEMP|INCMP_BASECMPPLN_VIGCMP|
Bteq|06_Edw_Cmp_Pln_Vta.sql|PROCESO|BD_TEMP|SEG_CMP_BSE_PLN_CCT01|
Bteq|06_Edw_Cmp_Pln_Vta.sql|PROCESO|BD_TEMP|SEG_CMP_BSE_PLN_CCT01_ACT|
Bteq|06_Edw_Cmp_Pln_Vta.sql|PROCESO|BD_TEMP|SEG_CMP_BSE_PLN_CCT02|
Bteq|06_Edw_Cmp_Pln_Vta.sql|PROCESO|BD_TEMP|SEG_CMP_BSE_PLN_CCT02_ACT|
Bteq|06_Edw_Cmp_Pln_Vta.sql|PROCESO|BD_TEMP|SEG_CMP_BSE_PLN_CCT_DET|
Bteq|06_Edw_Cmp_Pln_Vta.sql|PROCESO|BD_TEMP|SEG_CMP_BSE_PLN_CCT_DET_ACT|
Bteq|06_Edw_Cmp_Pln_Vta.sql|PROCESO|BD_TEMP|SEG_CMP_BSE_PLN_CON01|
Bteq|06_Edw_Cmp_Pln_Vta.sql|PROCESO|BD_TEMP|SEG_CMP_BSE_PLN_CON02|
Bteq|06_Edw_Cmp_Pln_Vta.sql|PROCESO|BD_TEMP|SEG_CMP_BSE_PLN_CON_DET|
Bteq|06_Edw_Cmp_Pln_Vta.sql|PROCESO|BD_TEMP|SEG_CMP_FEC_PLN_VTA|
Bteq|06_Edw_Cmp_Pln_Vta.sql|INPUT|BD_SEG|CMP_CAMPANAS|
Bteq|06_Edw_Cmp_Pln_Vta.sql|INPUT|BD_SEG|CMP_CODIGOCMP|
Bteq|06_Edw_Cmp_Pln_Vta.sql|INPUT|BD_SEG|CMP_NOMINAS|
Bteq|06_Edw_Cmp_Pln_Vta.sql|INPUT|BD_SEG|INCMP_BASECMPPLN|
Bteq|06_Edw_Cmp_Pln_Vta.sql|INPUT|BD_TEMP|INCMP_BASECMPPLN|
Bteq|06_Edw_Cmp_Pln_Vta.sql|INPUT|BD_TEMP|INCMP_BASECMPPLN_INI_FIN|
Bteq|06_Edw_Cmp_Pln_Vta.sql|INPUT|BD_SEG|MB_CHANNEL|
Bteq|06_Edw_Cmp_Pln_Vta.sql|INPUT|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input|
Bteq|06_Edw_Cmp_Pln_Vta.sql|INPUT|BD_TEMP|SEG_CMP_BSE_PLN_CCT01|
Bteq|06_Edw_Cmp_Pln_Vta.sql|INPUT|BD_TEMP|SEG_CMP_BSE_PLN_CCT01_ACT|
Bteq|06_Edw_Cmp_Pln_Vta.sql|INPUT|BD_TEMP|SEG_CMP_BSE_PLN_CCT02|
Bteq|06_Edw_Cmp_Pln_Vta.sql|INPUT|BD_TEMP|SEG_CMP_BSE_PLN_CCT02_ACT|
Bteq|06_Edw_Cmp_Pln_Vta.sql|INPUT|BD_TEMP|SEG_CMP_BSE_PLN_CCT_DET|
Bteq|06_Edw_Cmp_Pln_Vta.sql|INPUT|BD_TEMP|SEG_CMP_BSE_PLN_CCT_DET_ACT|
Bteq|06_Edw_Cmp_Pln_Vta.sql|INPUT|BD_TEMP|SEG_CMP_BSE_PLN_CON01|
Bteq|06_Edw_Cmp_Pln_Vta.sql|INPUT|BD_TEMP|SEG_CMP_BSE_PLN_CON02|
Bteq|06_Edw_Cmp_Pln_Vta.sql|INPUT|BD_TEMP|SEG_CMP_BSE_PLN_CON_DET|
Bteq|06_Edw_Cmp_Pln_Vta.sql|INPUT|BD_SEG|SEG_CMP_COD_GES|
Bteq|06_Edw_Cmp_Pln_Vta.sql|INPUT|BD_TEMP|SEG_CMP_FEC_PLN_VTA|
Bteq|06_Edw_Cmp_Pln_Vta.sql|INPUT|BD_TEMP|SEG_CMP_GES_EVE|
Bteq|06_Edw_Cmp_Pln_Vta.sql|INPUT|BD_TEMP|SEG_CMP_GES_TEL_MKTG2|
Bteq|06_Edw_Cmp_Pln_Vta.sql|INPUT|BD_TEMP|SEG_CMP_IN_VTA_CCT|
Bteq|06_Edw_Cmp_Pln_Vta.sql|INPUT|BD_TEMP|SEG_CMP_IN_VTA_CCT_ACT|
Bteq|06_Edw_Cmp_Pln_Vta.sql|INPUT|BD_TEMP|SEG_CMP_IN_VTA_EC|
Bteq|06_Edw_Cmp_Pln_Vta.sql|OUTPUT|BD_TEMP|INCMP_BASECMPPLN_CTO|
Bteq|06_Edw_Cmp_Tcr_Vta.sql|PROCESO|BD_TEMP|INCMP_BASECMPTCR|
Bteq|06_Edw_Cmp_Tcr_Vta.sql|PROCESO|BD_TEMP|INCMP_BASECMPTCR_01|
Bteq|06_Edw_Cmp_Tcr_Vta.sql|PROCESO|BD_TEMP|INCMP_BASECMPTCR_02|
Bteq|06_Edw_Cmp_Tcr_Vta.sql|PROCESO|BD_TEMP|INCMP_BASECMPTCR_ACT|
Bteq|06_Edw_Cmp_Tcr_Vta.sql|PROCESO|BD_TEMP|INCMP_BASECMPTCR_CTO|
Bteq|06_Edw_Cmp_Tcr_Vta.sql|PROCESO|BD_TEMP|INCMP_BASECMPTCR_INI_FIN|
Bteq|06_Edw_Cmp_Tcr_Vta.sql|PROCESO|BD_TEMP|INCMP_BASECMPTCR_RESP|
Bteq|06_Edw_Cmp_Tcr_Vta.sql|PROCESO|BD_TEMP|INCMP_BASECMPTCR_RESP_02|
Bteq|06_Edw_Cmp_Tcr_Vta.sql|PROCESO|BD_TEMP|INCMP_BASECMPTCR_VIGCMP|
Bteq|06_Edw_Cmp_Tcr_Vta.sql|PROCESO|BD_TEMP|INCMP_BASECMPTCR_VTA|
Bteq|06_Edw_Cmp_Tcr_Vta.sql|PROCESO|BD_TEMP|SEG_CMP_BSE_TCR01|
Bteq|06_Edw_Cmp_Tcr_Vta.sql|PROCESO|BD_TEMP|SEG_CMP_BSE_TCR01_DUP|
Bteq|06_Edw_Cmp_Tcr_Vta.sql|PROCESO|BD_TEMP|SEG_CMP_BSE_TCR02|
Bteq|06_Edw_Cmp_Tcr_Vta.sql|PROCESO|BD_TEMP|SEG_CMP_BSE_TCR_DET|
Bteq|06_Edw_Cmp_Tcr_Vta.sql|PROCESO|BD_TEMP|SEG_CMP_FEC_TCR_VTA|
Bteq|06_Edw_Cmp_Tcr_Vta.sql|INPUT|BD_SEG|CMP_CAMPANAS|
Bteq|06_Edw_Cmp_Tcr_Vta.sql|INPUT|BD_SEG|CMP_CODIGOCMP|
Bteq|06_Edw_Cmp_Tcr_Vta.sql|INPUT|BD_SEG|CMP_NOMINAS|
Bteq|06_Edw_Cmp_Tcr_Vta.sql|INPUT|BD_SEG|INCMP_BASECMPTCR|
Bteq|06_Edw_Cmp_Tcr_Vta.sql|INPUT|BD_TEMP|INCMP_BASECMPTCR|
Bteq|06_Edw_Cmp_Tcr_Vta.sql|INPUT|BD_TEMP|INCMP_BASECMPTCR_INI_FIN|
Bteq|06_Edw_Cmp_Tcr_Vta.sql|INPUT|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input|
Bteq|06_Edw_Cmp_Tcr_Vta.sql|INPUT|BD_TEMP|SEG_CMP_BSE_TCR01|
Bteq|06_Edw_Cmp_Tcr_Vta.sql|INPUT|BD_TEMP|SEG_CMP_BSE_TCR01_DUP|
Bteq|06_Edw_Cmp_Tcr_Vta.sql|INPUT|BD_TEMP|SEG_CMP_BSE_TCR02|
Bteq|06_Edw_Cmp_Tcr_Vta.sql|INPUT|BD_TEMP|SEG_CMP_BSE_TCR_DET|
Bteq|06_Edw_Cmp_Tcr_Vta.sql|INPUT|BD_SEG|SEG_CMP_COD_GES|
Bteq|06_Edw_Cmp_Tcr_Vta.sql|INPUT|BD_TEMP|SEG_CMP_FEC_TCR_VTA|
Bteq|06_Edw_Cmp_Tcr_Vta.sql|INPUT|BD_TEMP|SEG_CMP_GES_EVE|
Bteq|06_Edw_Cmp_Tcr_Vta.sql|INPUT|BD_TEMP|SEG_CMP_GES_TEL_MKTG2|
Bteq|06_Edw_Cmp_Tcr_Vta.sql|INPUT|BD_TEMP|SEG_CMP_IN_TCR_ACT|
Bteq|06_Edw_Cmp_Tcr_Vta.sql|OUTPUT|BD_TEMP|INCMP_BASECMPTCR_CTO|
Bteq|06_Edw_InCmp_SegCmpHIP_Vta.sql|PROCESO|BD_TEMP|INCMP_BASECMPHIP_PASO|
Bteq|06_Edw_InCmp_SegCmpHIP_Vta.sql|INPUT|BD_SEG|CMP_CODIGOCMP|
Bteq|06_Edw_InCmp_SegCmpHIP_Vta.sql|INPUT|BD_TEMP|INCMP_BASECMPHIP|
Bteq|06_Edw_InCmp_SegCmpHIP_Vta.sql|INPUT|BD_TEMP|INCMP_BASECMPHIP_PASO|
Bteq|06_Edw_InCmp_SegCmpHIP_Vta.sql|INPUT|BD_SEG|SEG_CMP_COD_GES|
Bteq|06_Edw_InCmp_SegCmpHIP_Vta.sql|INPUT|BD_TEMP|SEG_CMP_GES_EVE|
Bteq|06_Edw_InCmp_SegCmpHIP_Vta.sql|OUTPUT|BD_TEMP|INCMP_BASECMPHIP|
Bteq|06_Edw_InCmp_SegCmpONB_Vta.sql|PROCESO|BD_TEMP|INCMP_BASECMPONB_GES|
Bteq|06_Edw_InCmp_SegCmpONB_Vta.sql|PROCESO|BD_TEMP|INCMP_BASECMPONB_TLMK|
Bteq|06_Edw_InCmp_SegCmpONB_Vta.sql|PROCESO|BD_TEMP|INCMP_BASECMPONB_TLMK1|
Bteq|06_Edw_InCmp_SegCmpONB_Vta.sql|PROCESO|BD_TEMP|INCMP_BASECMPONB_TLMK2|
Bteq|06_Edw_InCmp_SegCmpONB_Vta.sql|PROCESO|BD_TEMP|INCMP_BASECMPONB_TLMK3|
Bteq|06_Edw_InCmp_SegCmpONB_Vta.sql|PROCESO|BD_TEMP|INCMP_BASECMPONB_TLMK4|
Bteq|06_Edw_InCmp_SegCmpONB_Vta.sql|INPUT|BD_SEG|CMP_CODIGOCMP|
Bteq|06_Edw_InCmp_SegCmpONB_Vta.sql|INPUT|BD_TEMP|INCMP_BASECMPONB|
Bteq|06_Edw_InCmp_SegCmpONB_Vta.sql|INPUT|BD_TEMP|INCMP_BASECMPONB_GES|
Bteq|06_Edw_InCmp_SegCmpONB_Vta.sql|INPUT|BD_TEMP|INCMP_BASECMPONB_TLMK|
Bteq|06_Edw_InCmp_SegCmpONB_Vta.sql|INPUT|BD_TEMP|INCMP_BASECMPONB_TLMK1|
Bteq|06_Edw_InCmp_SegCmpONB_Vta.sql|INPUT|BD_TEMP|INCMP_BASECMPONB_TLMK2|
Bteq|06_Edw_InCmp_SegCmpONB_Vta.sql|INPUT|BD_TEMP|INCMP_BASECMPONB_TLMK3|
Bteq|06_Edw_InCmp_SegCmpONB_Vta.sql|INPUT|BD_TEMP|INCMP_BASECMPONB_TLMK4|
Bteq|06_Edw_InCmp_SegCmpONB_Vta.sql|INPUT|BD_SEG|SEG_CMP_COD_GES|
Bteq|06_Edw_InCmp_SegCmpONB_Vta.sql|INPUT|BD_TEMP|SEG_CMP_FECHA_PROCESO|
Bteq|06_Edw_InCmp_SegCmpONB_Vta.sql|INPUT|BD_TEMP|SEG_CMP_GES_EVE|
Bteq|06_Edw_InCmp_SegCmpONB_Vta.sql|INPUT|BD_TEMP|SEG_CMP_GES_TEL_MKTG2|
Bteq|06_Edw_InCmp_SegCmpONB_Vta.sql|OUTPUT|BD_TEMP|INCMP_BASECMPONB|
Bteq|06_Edw_InCmp_SegCmpSEG_Vta.sql|PROCESO|BD_TEMP|INCMP_BASECMPSEG_GESTION|
Bteq|06_Edw_InCmp_SegCmpSEG_Vta.sql|PROCESO|BD_TEMP|INCMP_BASECMPSEG_PASO|
Bteq|06_Edw_InCmp_SegCmpSEG_Vta.sql|PROCESO|BD_TEMP|INCMP_BASECMPSEG_RESP|
Bteq|06_Edw_InCmp_SegCmpSEG_Vta.sql|PROCESO|BD_TEMP|INCMP_BASECMPSEG_TLMKG|
Bteq|06_Edw_InCmp_SegCmpSEG_Vta.sql|INPUT|BD_SEG|CMP_CODIGOCMP|
Bteq|06_Edw_InCmp_SegCmpSEG_Vta.sql|INPUT|BD_TEMP|INCMP_BASECMPSEG|
Bteq|06_Edw_InCmp_SegCmpSEG_Vta.sql|INPUT|BD_TEMP|INCMP_BASECMPSEG_GESTION|
Bteq|06_Edw_InCmp_SegCmpSEG_Vta.sql|INPUT|BD_TEMP|INCMP_BASECMPSEG_TLMKG|
Bteq|06_Edw_InCmp_SegCmpSEG_Vta.sql|INPUT|BD_TEMP|SEG_CMP_FECHA_PROCESO|
Bteq|06_Edw_InCmp_SegCmpSEG_Vta.sql|INPUT|BD_TEMP|SEG_CMP_GES_EVE|
Bteq|06_Edw_InCmp_SegCmpSEG_Vta.sql|INPUT|BD_TEMP|SEG_CMP_GES_TEL_MKTG2|
Bteq|06_Edw_InCmp_SegCmpSEG_Vta.sql|OUTPUT|BD_TEMP|INCMP_BASECMPSEG_PASO|
Bteq|07_Edw_Cmp_Com_Dia_Lab.sql|PROCESO|BD_TEMP|INCMP_BASECMPCOM_FEC|
Bteq|07_Edw_Cmp_Com_Dia_Lab.sql|PROCESO|BD_TEMP|INCMP_BASECMPCOM_FEC_RESP|
Bteq|07_Edw_Cmp_Com_Dia_Lab.sql|PROCESO|BD_TEMP|SEG_CMP_CANT_DIA_HAB_COM|
Bteq|07_Edw_Cmp_Com_Dia_Lab.sql|PROCESO|BD_TEMP|SEG_CMP_CANT_DIA_HAB_LABD_COM|
Bteq|07_Edw_Cmp_Com_Dia_Lab.sql|PROCESO|BD_TEMP|SEG_CMP_CANT_DIA_HAB_LABR_COM|
Bteq|07_Edw_Cmp_Com_Dia_Lab.sql|PROCESO|BD_TEMP|SEG_CMP_DIA_COM|
Bteq|07_Edw_Cmp_Com_Dia_Lab.sql|PROCESO|BD_TEMP|SEG_CMP_FEC_ACT_HAB_COM|
Bteq|07_Edw_Cmp_Com_Dia_Lab.sql|PROCESO|BD_TEMP|SEG_CMP_FEC_COM_VTA_LAB|
Bteq|07_Edw_Cmp_Com_Dia_Lab.sql|INPUT|BD_VW_PO|BCI_CAL_DIA|
Bteq|07_Edw_Cmp_Com_Dia_Lab.sql|INPUT|BD_TEMP|INCMP_BASECMPCOM|
Bteq|07_Edw_Cmp_Com_Dia_Lab.sql|INPUT|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input|
Bteq|07_Edw_Cmp_Com_Dia_Lab.sql|INPUT|BD_TEMP|SEG_CMP_CANT_DIA_HAB_COM|
Bteq|07_Edw_Cmp_Com_Dia_Lab.sql|INPUT|BD_TEMP|SEG_CMP_CANT_DIA_HAB_LABD_COM|
Bteq|07_Edw_Cmp_Com_Dia_Lab.sql|INPUT|BD_TEMP|SEG_CMP_CANT_DIA_HAB_LABR_COM|
Bteq|07_Edw_Cmp_Com_Dia_Lab.sql|INPUT|BD_TEMP|SEG_CMP_DIA_COM|
Bteq|07_Edw_Cmp_Com_Dia_Lab.sql|INPUT|BD_TEMP|SEG_CMP_FEC_ACT_HAB_COM|
Bteq|07_Edw_Cmp_Com_Dia_Lab.sql|INPUT|BD_TEMP|SEG_CMP_FEC_COM_VTA_LAB|
Bteq|07_Edw_Cmp_Com_Dia_Lab.sql|OUTPUT|BD_SEG|INCMP_BASECMPCOM|
Bteq|07_Edw_Cmp_Con_Dia_Lab.sql|PROCESO|BD_TEMP|INCMP_BASECMPCON_FEC|
Bteq|07_Edw_Cmp_Con_Dia_Lab.sql|PROCESO|BD_TEMP|INCMP_BASECMPCON_FEC_RESP|
Bteq|07_Edw_Cmp_Con_Dia_Lab.sql|PROCESO|BD_TEMP|SEG_CMP_CANT_DIA_HAB_CON|
Bteq|07_Edw_Cmp_Con_Dia_Lab.sql|PROCESO|BD_TEMP|SEG_CMP_CANT_DIA_HAB_LABD_CON|
Bteq|07_Edw_Cmp_Con_Dia_Lab.sql|PROCESO|BD_TEMP|SEG_CMP_CANT_DIA_HAB_LABR_CON|
Bteq|07_Edw_Cmp_Con_Dia_Lab.sql|PROCESO|BD_TEMP|SEG_CMP_DIA_CON|
Bteq|07_Edw_Cmp_Con_Dia_Lab.sql|PROCESO|BD_TEMP|SEG_CMP_FEC_ACT_HAB_CON|
Bteq|07_Edw_Cmp_Con_Dia_Lab.sql|PROCESO|BD_TEMP|SEG_CMP_FEC_CON_VTA_LAB|
Bteq|07_Edw_Cmp_Con_Dia_Lab.sql|INPUT|BD_VW_PO|BCI_CAL_DIA|
Bteq|07_Edw_Cmp_Con_Dia_Lab.sql|INPUT|BD_TEMP|INCMP_BASECMPCON|
Bteq|07_Edw_Cmp_Con_Dia_Lab.sql|INPUT|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input|
Bteq|07_Edw_Cmp_Con_Dia_Lab.sql|INPUT|BD_TEMP|SEG_CMP_CANT_DIA_HAB_CON|
Bteq|07_Edw_Cmp_Con_Dia_Lab.sql|INPUT|BD_TEMP|SEG_CMP_CANT_DIA_HAB_LABD_CON|
Bteq|07_Edw_Cmp_Con_Dia_Lab.sql|INPUT|BD_TEMP|SEG_CMP_CANT_DIA_HAB_LABR_CON|
Bteq|07_Edw_Cmp_Con_Dia_Lab.sql|INPUT|BD_TEMP|SEG_CMP_DIA_CON|
Bteq|07_Edw_Cmp_Con_Dia_Lab.sql|INPUT|BD_TEMP|SEG_CMP_FEC_ACT_HAB_CON|
Bteq|07_Edw_Cmp_Con_Dia_Lab.sql|INPUT|BD_TEMP|SEG_CMP_FEC_CON_VTA_LAB|
Bteq|07_Edw_Cmp_Con_Dia_Lab.sql|OUTPUT|BD_SEG|INCMP_BASECMPCON|
Bteq|07_Edw_Cmp_Hip_Dia_Lab.sql|PROCESO|BD_TEMP|INCMP_BASECMPHIP_FEC|
Bteq|07_Edw_Cmp_Hip_Dia_Lab.sql|PROCESO|BD_TEMP|INCMP_BASECMPHIP_FEC_RESP|
Bteq|07_Edw_Cmp_Hip_Dia_Lab.sql|PROCESO|BD_TEMP|SEG_CMP_CANT_DIA_HAB_HIP|
Bteq|07_Edw_Cmp_Hip_Dia_Lab.sql|PROCESO|BD_TEMP|SEG_CMP_CANT_DIA_HAB_LABD_HIP|
Bteq|07_Edw_Cmp_Hip_Dia_Lab.sql|PROCESO|BD_TEMP|SEG_CMP_CANT_DIA_HAB_LABR_HIP|
Bteq|07_Edw_Cmp_Hip_Dia_Lab.sql|PROCESO|BD_TEMP|SEG_CMP_DIA_HIP|
Bteq|07_Edw_Cmp_Hip_Dia_Lab.sql|PROCESO|BD_TEMP|SEG_CMP_FEC_ACT_HAB_HIP|
Bteq|07_Edw_Cmp_Hip_Dia_Lab.sql|PROCESO|BD_TEMP|SEG_CMP_FEC_HIP_VTA_LAB|
Bteq|07_Edw_Cmp_Hip_Dia_Lab.sql|INPUT|BD_VW_PO|BCI_CAL_DIA|
Bteq|07_Edw_Cmp_Hip_Dia_Lab.sql|INPUT|BD_TEMP|INCMP_BASECMPHIP|
Bteq|07_Edw_Cmp_Hip_Dia_Lab.sql|INPUT|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input|
Bteq|07_Edw_Cmp_Hip_Dia_Lab.sql|INPUT|BD_TEMP|SEG_CMP_CANT_DIA_HAB_HIP|
Bteq|07_Edw_Cmp_Hip_Dia_Lab.sql|INPUT|BD_TEMP|SEG_CMP_CANT_DIA_HAB_LABD_HIP|
Bteq|07_Edw_Cmp_Hip_Dia_Lab.sql|INPUT|BD_TEMP|SEG_CMP_CANT_DIA_HAB_LABR_HIP|
Bteq|07_Edw_Cmp_Hip_Dia_Lab.sql|INPUT|BD_TEMP|SEG_CMP_DIA_HIP|
Bteq|07_Edw_Cmp_Hip_Dia_Lab.sql|INPUT|BD_TEMP|SEG_CMP_FEC_ACT_HAB_HIP|
Bteq|07_Edw_Cmp_Hip_Dia_Lab.sql|INPUT|BD_TEMP|SEG_CMP_FEC_HIP_VTA_LAB|
Bteq|07_Edw_Cmp_Hip_Dia_Lab.sql|OUTPUT|BD_SEG|INCMP_BASECMPHIP|
Bteq|07_Edw_Cmp_Inv_Dia_Lab.sql|PROCESO|BD_TEMP|INCMP_BASECMPINV_FEC|
Bteq|07_Edw_Cmp_Inv_Dia_Lab.sql|PROCESO|BD_TEMP|INCMP_BASECMPINV_FEC_RESP|
Bteq|07_Edw_Cmp_Inv_Dia_Lab.sql|PROCESO|BD_TEMP|SEG_CMP_CANT_DIA_HAB_INV|
Bteq|07_Edw_Cmp_Inv_Dia_Lab.sql|PROCESO|BD_TEMP|SEG_CMP_CANT_DIA_HAB_LABD_INV|
Bteq|07_Edw_Cmp_Inv_Dia_Lab.sql|PROCESO|BD_TEMP|SEG_CMP_CANT_DIA_HAB_LABR_INV|
Bteq|07_Edw_Cmp_Inv_Dia_Lab.sql|PROCESO|BD_TEMP|SEG_CMP_DIA_INV|
Bteq|07_Edw_Cmp_Inv_Dia_Lab.sql|PROCESO|BD_TEMP|SEG_CMP_FEC_ACT_HAB_INV|
Bteq|07_Edw_Cmp_Inv_Dia_Lab.sql|PROCESO|BD_TEMP|SEG_CMP_FEC_INV_VTA_LAB|
Bteq|07_Edw_Cmp_Inv_Dia_Lab.sql|INPUT|BD_VW_PO|BCI_CAL_DIA|
Bteq|07_Edw_Cmp_Inv_Dia_Lab.sql|INPUT|BD_TEMP|INCMP_BASECMPINV|
Bteq|07_Edw_Cmp_Inv_Dia_Lab.sql|INPUT|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input|
Bteq|07_Edw_Cmp_Inv_Dia_Lab.sql|INPUT|BD_TEMP|SEG_CMP_CANT_DIA_HAB_INV|
Bteq|07_Edw_Cmp_Inv_Dia_Lab.sql|INPUT|BD_TEMP|SEG_CMP_CANT_DIA_HAB_LABD_INV|
Bteq|07_Edw_Cmp_Inv_Dia_Lab.sql|INPUT|BD_TEMP|SEG_CMP_CANT_DIA_HAB_LABR_INV|
Bteq|07_Edw_Cmp_Inv_Dia_Lab.sql|INPUT|BD_TEMP|SEG_CMP_DIA_INV|
Bteq|07_Edw_Cmp_Inv_Dia_Lab.sql|INPUT|BD_TEMP|SEG_CMP_FEC_ACT_HAB_INV|
Bteq|07_Edw_Cmp_Inv_Dia_Lab.sql|INPUT|BD_TEMP|SEG_CMP_FEC_INV_VTA_LAB|
Bteq|07_Edw_Cmp_Inv_Dia_Lab.sql|OUTPUT|BD_SEG|INCMP_BASECMPINV|
Bteq|07_Edw_Cmp_Onb_Dia_Lab.sql|PROCESO|BD_TEMP|INCMP_BASECMPONB_FEC|
Bteq|07_Edw_Cmp_Onb_Dia_Lab.sql|PROCESO|BD_TEMP|INCMP_BASECMPONB_FEC_RESP|
Bteq|07_Edw_Cmp_Onb_Dia_Lab.sql|PROCESO|BD_TEMP|SEG_CMP_CANT_DIA_HAB_LABD_ONB|
Bteq|07_Edw_Cmp_Onb_Dia_Lab.sql|PROCESO|BD_TEMP|SEG_CMP_CANT_DIA_HAB_LABR_ONB|
Bteq|07_Edw_Cmp_Onb_Dia_Lab.sql|PROCESO|BD_TEMP|SEG_CMP_CANT_DIA_HAB_ONB|
Bteq|07_Edw_Cmp_Onb_Dia_Lab.sql|PROCESO|BD_TEMP|SEG_CMP_DIA_ONB|
Bteq|07_Edw_Cmp_Onb_Dia_Lab.sql|PROCESO|BD_TEMP|SEG_CMP_FEC_ACT_HAB_ONB|
Bteq|07_Edw_Cmp_Onb_Dia_Lab.sql|PROCESO|BD_TEMP|SEG_CMP_FEC_ONB_VTA_LAB|
Bteq|07_Edw_Cmp_Onb_Dia_Lab.sql|INPUT|BD_VW_PO|BCI_CAL_DIA|
Bteq|07_Edw_Cmp_Onb_Dia_Lab.sql|INPUT|BD_TEMP|INCMP_BASECMPONB|
Bteq|07_Edw_Cmp_Onb_Dia_Lab.sql|INPUT|Parámetros: No tiene condición de tabla input|Parámetros: No tiene condición de tabla input|
Bteq|07_Edw_Cmp_Onb_Dia_Lab.sql|INPUT|BD_TEMP|SEG_CMP_CANT_DIA_HAB_LABD_ONB|
Bteq|07_Edw_Cmp_Onb_Dia_Lab.sql|INPUT|BD_TEMP|SEG_CMP_CANT_DIA_HAB_LABR_ONB|
Bteq|07_Edw_Cmp_Onb_Dia_Lab.sql|INPUT|BD_TEMP|SEG_CMP_CANT_DIA_HAB_ONB|
Bteq|07_Edw_Cmp_Onb_Dia_Lab.sql|INPUT|BD_TEMP|SEG_CMP_DIA_ONB|
Bteq|07_Edw_Cmp_Onb_Dia_Lab.sql|INPUT|BD_TEMP|SEG_CMP_FEC_ACT_HAB_ONB|
Bteq|07_Edw_Cmp_Onb_Dia_Lab.sql|INPUT|BD_TEMP|SEG_CMP_FEC_ONB_VTA_LAB|
Bteq|07_Edw_Cmp_Onb_Dia_Lab.sql|OUTPUT|BD_SEG|INCMP_BASECMPONB|
Bteq|07_Edw_Cmp_Pln_Dia_Lab.sql|PROCESO|BD_TEMP|INCMP_BASECMPPLN_FEC|
Bteq|07_Edw_Cmp_Pln_Dia_Lab.sql|PROCESO|BD_TEMP|INCMP_BASECMPPLN_FEC_RESP|
Bteq|07_Edw_Cmp_Pln_Dia_Lab.sql|PROCESO|BD_TEMP|SEG_CMP_CANT_DIA_HAB_LABD_PLN|
